name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
Bananas and Blow,5UWcIBGizE1JNnDrXC7L1Q,48.0,Ween,0.731,0.881,-6.746,0,0.0414,0.0349,0.467,0.116,0.908,,https://i.scdn.co/image/ab67616d0000b273fde8aea03e377017b9670cac
Everything Changes,2Qv9GqZU9ZMFLyQcolikMo,48.0,Staind,0.5,0.612,-4.944,1,0.0332,0.0267,0.157,0.404,0.0668,,https://i.scdn.co/image/ab67616d0000b273f19883e4c1b32f66089b7638
Presidential,281kNQmgirthnKNA5LHQSs,48.0,Youngbloodz,0.682,0.523,-9.69,1,0.335,0.0237,0.0,0.18,0.366,,https://i.scdn.co/image/ab67616d0000b2735e69ac32ee46e5cdff5baf3f
Stockyards,59Yb6w8DywcHViQUsd85Go,48.0,Casey Donahew,0.708,0.622,-8.154,1,0.0409,0.0104,0.0,0.0735,0.777,,https://i.scdn.co/image/ab67616d0000b2738ce298f150bb19ef3e57923a
Girls Just Wanna Have Fun,5R6bRLwPyEj7LLMSJW766C,48.0,Miley Cyrus,0.515,0.984,-4.218,0,0.219,0.00504,1.38e-06,0.497,0.376,,https://i.scdn.co/image/ab67616d0000b273e345458751c029f411db3d5b
Elevation,0RHPoliIwT6ddbPugZNitX,48.0,U2,0.581,0.804,-8.093,1,0.0361,0.00105,0.000289,0.05,0.418,,https://i.scdn.co/image/ab67616d0000b273e3f4221446f724b575a9aafb
Try To Change,7MLt0OcAchkTlrQ7tQ9ra0,48.0,Mother Mother,0.57,0.45,-7.584,0,0.0289,0.532,0.00327,0.0856,0.0892,,https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c
Y Nunca Comprendí,1h9dqtUCrtvgdAfIdsvJl3,48.0,Grupo Libra,0.683,0.623,-7.931,1,0.0284,0.184,0.0,0.134,0.656,,https://i.scdn.co/image/ab67616d0000b2731da37bcd455dcccea3341f5c
El Reloj,27u17peWruKyUe7RfBglZC,48.0,Los Tres Caballeros,0.695,0.256,-10.068,1,0.0397,0.777,1.9e-05,0.105,0.683,,https://i.scdn.co/image/ab67616d0000b273c80c38483b97160d2806f56e
Tush,5QaQnaDC7nR1mkRN9zXNnS,48.0,ZZ Top,0.546,0.864,-7.632,1,0.0393,0.0908,0.00814,0.277,0.863,,https://i.scdn.co/image/ab67616d0000b273a0ae7cbf02d90e7864094a1e
El Aguacatero Michoacano,7ouU2H3wdCjI7UET9ko9d9,48.0,Los Originales De San Juan,0.681,0.725,-5.725,1,0.1,0.218,0.0,0.0945,0.907,,https://i.scdn.co/image/ab67616d0000b273b96804e3c25e75fcd73cafbb
We're Not Making Love No More,0fW2lTbzO1dcd2uahQUtwV,48.0,Dru Hill,0.569,0.511,-6.88,0,0.0349,0.257,0.0,0.0997,0.193,,https://i.scdn.co/image/ab67616d0000b27376dabd2fe0ab60afc1eb730a
Tú Y Yo,5QEelAij2rdNm6WzYiw0wc,48.0,Luis Miguel,0.54,0.624,-8.947,1,0.0273,0.375,0.0,0.0889,0.321,,https://i.scdn.co/image/ab67616d0000b273e5f098d592c28ed04867b918
March to the Sea,0qV5H8ttAXxb1An0rmG2bw,48.0,Baroness,0.537,0.908,-6.036,1,0.0693,0.000821,0.197,0.108,0.254,,https://i.scdn.co/image/ab67616d0000b273da12f695382c0cfc9e36a2eb
Darling Angel,6hq4mlXQ4pLqOk2wQaTvhH,48.0,Rebel Souljahz,0.73,0.567,-5.669,1,0.0409,0.529,0.0,0.0623,0.861,,https://i.scdn.co/image/ab67616d0000b273013136dae14a8baeebae652d
Fanfare for the Common Man - Single Edit,0dkL8m14x0wecbq04QfBKs,48.0,"Emerson, Lake & Palmer",0.376,0.439,-14.444,1,0.0313,0.415,0.832,0.132,0.262,,https://i.scdn.co/image/ab67616d0000b2734aca451edc31151c842126be
La Loba del Mar,6ozLwDnOkZBN1yir033PyG,48.0,El Coyote Y Su Banda Tierra Santa,0.799,0.736,-7.189,1,0.0582,0.283,0.000347,0.0265,0.975,,https://i.scdn.co/image/ab67616d0000b2736aca8a146cf91229b1f55389
Hallelujah - Club Mix,1gAbNhSjDgQEVg8g18mxSZ,48.0,Happy Mondays,0.62,0.908,-6.773,1,0.0349,0.00315,0.19,0.417,0.575,,https://i.scdn.co/image/ab67616d0000b2737089cd383e57821b9f36ab71
Si Tu No Te Fueras,4Y9M5wdid77kuW1ircUAZA,48.0,Marc Anthony,0.43,0.883,-7.631,1,0.0461,0.65,5.42e-06,0.674,0.885,,https://i.scdn.co/image/ab67616d0000b273dfb487075aad3514bfd2769c
We Could Be in Love,0u2R0jJlMRRN6YkldVFAvI,48.0,Lea Salonga w/ Brad Kane,0.628,0.264,-12.276,1,0.0283,0.743,0.0,0.0983,0.417,,https://i.scdn.co/image/ab67616d0000b273f10c550ce17e3745ade6bcdd
Crystal Mountain,0ItAcLSkUiePOmFGun3cSe,48.0,Death,0.261,0.979,-6.218,1,0.221,4.48e-05,0.0014,0.374,0.362,,https://i.scdn.co/image/ab67616d0000b273014e93e47bf1dc746cab4930
Wandering Sadhu,7wqFdWJyNGOFA6Khg9E1rC,48.0,Desert Dwellers,0.561,0.551,-10.843,1,0.0354,0.226,0.82,0.0971,0.477,,https://i.scdn.co/image/ab67616d0000b273101c16391f0c084d1c64b342
911 (feat. Mary J. Blige),28hgx2bWXcaBJeC9zVwrBq,48.0,Wyclef Jean,0.747,0.646,-9.185,1,0.191,0.273,3.7e-06,0.0931,0.73,,https://i.scdn.co/image/ab67616d0000b273ba5b9d32c47cd81d12d1f151
Lights - The Voice Performance,07vuetHLvR9ezVRq0cJfJn,48.0,Melanie Martinez,0.617,0.41,-8.142,0,0.0308,0.627,0.0,0.19,0.318,,https://i.scdn.co/image/ab67616d0000b273f4344c24cd9a00dbb30049ca
The New Girl In Town,4mwQ8rgRSjwBXsjeSkSVex,48.0,Brittany Snow,0.767,0.73,-6.445,1,0.0983,0.264,0.0,0.262,0.959,,https://i.scdn.co/image/ab67616d0000b27355a45a496aec61567fa37865
Too Close - The Voice Performance,37vqbjwZ6l92SDwzPlJW9m,48.0,Melanie Martinez,0.624,0.644,-5.498,0,0.0256,0.392,1.06e-05,0.272,0.309,,https://i.scdn.co/image/ab67616d0000b2732c9929551a5ecbcbe97ac220
Dónde Estés Y Con Quién Estés,5ikhhGlDs14i4Wv9GkVEUX,48.0,Grupo Bryndis,0.669,0.638,-9.003,1,0.0362,0.132,9.51e-05,0.222,0.702,,https://i.scdn.co/image/ab67616d0000b2736c27acb95f098aabe3795eb7
Daffodil Lament,5nYZAg64b6sEpukTSuuSUZ,48.0,The Cranberries,0.166,0.427,-11.818,0,0.0334,0.0364,0.125,0.0825,0.0621,,https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198
Dark Days,6kFBaTnUDugBoalS9GamKX,48.0,PUP,0.61,0.958,-3.992,1,0.0537,0.00127,6.54e-05,0.033,0.689,,https://i.scdn.co/image/ab67616d0000b2736f7ec782bc8c2707fe80a9c9
Mo Fire,6C5hEhWg9UUPaxdmXQUjeq,48.0,Lil Wayne,0.832,0.663,-6.36,0,0.336,0.0791,0.0,0.18,0.642,,https://i.scdn.co/image/ab67616d0000b27376a53ad4f7db340cb12d51c4
Sabes A Chocolate,6pPNepnzBAMdPcE3vgyT3y,48.0,Kumbia Kings,0.749,0.908,-3.854,1,0.0673,0.103,0.00033,0.15,0.761,,https://i.scdn.co/image/ab67616d0000b2732ac59e90f076957ab93e1033
Cold (But I'm Still Here) - Single Version,5qmV4noRVGX6oDvQlm3Y9M,48.0,Evans Blue,0.419,0.959,-3.974,0,0.146,0.0187,0.0,0.18,0.365,,https://i.scdn.co/image/ab67616d0000b273f08d9ffaa18abb52111e5127
The Crane Wife 3,0IwXp8V7wgFCIthRh2z8Ot,48.0,The Decemberists,0.588,0.613,-9.656,1,0.0396,0.369,0.0422,0.107,0.185,,https://i.scdn.co/image/ab67616d0000b2734c48d53016404efd3fd07ac8
Freakum Dress,3IAyQMTYOsspp9p1htFSak,48.0,Beyoncé,0.683,0.703,-5.154,1,0.0585,0.0043,1.49e-05,0.0599,0.378,,https://i.scdn.co/image/ab67616d0000b273632e4eafb2ffba59a2ae4500
Me And God,2lfBuEVBgvKLAkcypn68VD,48.0,Josh Turner,0.592,0.761,-6.212,1,0.0284,0.2,1.4e-05,0.146,0.861,,https://i.scdn.co/image/ab67616d0000b273db3f7294d4bfadae81f77b38
Stranger in My House,08GOEVXupC6ECbulhPGQKm,48.0,Tamia,0.676,0.601,-4.905,1,0.0297,0.103,0.0,0.147,0.206,,https://i.scdn.co/image/ab67616d0000b273d23e198bd2bd7135ea9bedb2
Noche Eterna,2aP9sA2NOdBK9WmhHNTxlT,48.0,Beto Y Sus Canarios,0.693,0.785,-7.629,1,0.0605,0.355,0.0,0.0473,0.887,,https://i.scdn.co/image/ab67616d0000b273204e0de77a9a76ecd8330597
Jesus Paid It All,73EIpn5AcedCWPOmxWMxH9,48.0,Passion,0.317,0.562,-8.719,1,0.0343,0.0925,0.0,0.893,0.218,,https://i.scdn.co/image/ab67616d0000b27365cb1d8c47c5ded2af034ab3
Gravity's Gone,1mWCI4rxvYF9ELliQg1iUg,48.0,Drive-By Truckers,0.563,0.834,-5.628,1,0.0323,0.000108,0.0505,0.144,0.447,,https://i.scdn.co/image/ab67616d0000b273f560475b307ae778ed9cb0ea
2012,1vHdjqeiqvwX4zY8QgZBkf,48.0,Chris Brown,0.592,0.415,-10.019,0,0.13,0.283,0.0,0.0883,0.339,,https://i.scdn.co/image/ab67616d0000b273781583ade2f00c2966a35965
Victoria,6PygGAmpvTfty4Clx53ft2,48.0,Jukebox The Ghost,0.536,0.674,-9.418,1,0.0648,0.395,1.71e-05,0.231,0.586,,https://i.scdn.co/image/ab67616d0000b273b7d428e7e34fe63e968bf866
South Texas Deathride,4DenxoUslmyLJB5vzurCBD,48.0,The Union Underground,0.484,0.924,-5.119,1,0.0994,0.00607,0.0184,0.218,0.557,,https://i.scdn.co/image/ab67616d0000b273eefe61e02ed3011893ae8993
Crazed Country Rebel,3pPirtTb893uRSatvGmy4v,48.0,Hank Williams III,0.667,0.901,-4.244,1,0.0356,0.293,0.000159,0.328,0.965,,https://i.scdn.co/image/ab67616d0000b2731fc3569c55534e1237d63926
The Summer Wind,2YA3iikgy6ygLdA8zdeBmu,48.0,Madeleine Peyroux,0.672,0.221,-15.009,0,0.0342,0.889,0.412,0.116,0.235,,https://i.scdn.co/image/ab67616d0000b273b602ed2310b10e5daf8c1b7e
Un Idiota,1EGnX1UPQQGQv8n4vO6JmV,48.0,Alacranes Musical,0.76,0.577,-5.875,1,0.0366,0.646,8.77e-06,0.225,0.935,,https://i.scdn.co/image/ab67616d0000b273bee3bffd4383365852ed1269
The Space Between,3VGjUGJ5H3N61ggpyORS0n,48.0,Valencia,0.378,0.851,-4.378,1,0.0375,0.000336,0.0,0.495,0.41,,https://i.scdn.co/image/ab67616d0000b2736bccef118726efd6f34d696b
The Conversation,1O2AIet2IjgK6A4vrJQPAK,48.0,Waylon Jennings,0.712,0.633,-11.593,0,0.055,0.4,0.000231,0.157,0.884,,https://i.scdn.co/image/ab67616d0000b273732542924a523d85901cd7eb
Hold Tight,0na8x6EOqjHsGABdB90TIC,48.0,Justin Bieber,0.456,0.608,-5.815,0,0.328,0.287,0.0,0.101,0.491,,https://i.scdn.co/image/ab67616d0000b273aac2a4189ed89b369c539df6
Video Phone,53hNzjDClsnsdYpLIwqXvn,48.0,Beyoncé,0.479,0.763,-8.954,1,0.178,0.00242,0.0353,0.383,0.608,,https://i.scdn.co/image/ab67616d0000b273e13de7b8662b085b0885ffef
Me And My Gang,435sp9O64WY2P9DLMuBDCU,48.0,Rascal Flatts,0.628,0.9,-3.719,1,0.0408,0.0775,0.0,0.0454,0.611,,https://i.scdn.co/image/ab67616d0000b273aa6b03f85a0f2cb16e88ec0c
A Journey to Hogwarts,3jDQ62q9iG7oZv6FpFGL6y,48.0,Nicholas Hooper,0.0859,0.141,-21.633,0,0.0412,0.904,0.928,0.363,0.0346,,https://i.scdn.co/image/ab67616d0000b273131830d267848232447ba5d5
Pennyroyal,2miKV8OiAhmZPjhCzgRnvw,48.0,Joey Bada$$,0.748,0.834,-2.272,0,0.112,0.0577,0.0,0.102,0.918,,https://i.scdn.co/image/ab67616d0000b273fcd3724fba954e6104e4530d
4 In The Morning,64fSdRkaB7ksxI9suUGYmi,48.0,Gwen Stefani,0.698,0.826,-6.261,1,0.031,0.2,0.00013,0.114,0.502,,https://i.scdn.co/image/ab67616d0000b2738dd53da15b55d402dfc3a20e
I'll Be Home for Christmas,0tXPhc8LvM4dPvoRwI66XQ,48.0,Michael Bublé,0.282,0.101,-14.657,1,0.0315,0.934,5.05e-05,0.159,0.141,,https://i.scdn.co/image/ab67616d0000b27395517befb15ad5d63af701ab
Good Good,0VhjSCScYGOmEKr24FBNSM,48.0,Florida Georgia Line,0.482,0.944,-3.703,1,0.0453,0.0225,8.24e-06,0.336,0.754,,https://i.scdn.co/image/ab67616d0000b273bd332d2928aa8876d1994051
Payphone,2wNQm6zXDZTz1xrQbA78A5,48.0,Crown The Empire,0.516,0.99,-3.824,0,0.104,0.00123,0.000156,0.139,0.179,,https://i.scdn.co/image/ab67616d0000b2739e2763f238cfb913d21a2d69
Drinkin' Dark Whiskey,2Kh2C5PbekvEilbCOTzTt1,48.0,The Steeldrivers,0.501,0.743,-5.226,1,0.0516,0.693,0.000215,0.0653,0.817,,https://i.scdn.co/image/ab67616d0000b2732b7884e6aee93b07b5d76f07
Unknown Soldier,4u9UZQxoVkabuLZldQGHi6,48.0,Breaking Benjamin,0.194,0.927,-4.666,1,0.064,1.23e-05,0.298,0.125,0.212,,https://i.scdn.co/image/ab67616d0000b2737a3d77a6bd0814a5998f7749
Your Protector,5UUoAkVZQcXfkfna6rpNLA,48.0,Fleet Foxes,0.539,0.547,-7.848,0,0.0269,0.545,0.00533,0.0737,0.138,,https://i.scdn.co/image/ab67616d0000b2738b9e7e4bb2ff70126be3c338
Alice by the Hudson,7oel0inIAKOm82HnsKZHNu,48.0,AJR,0.63,0.845,-4.555,1,0.0296,0.00909,0.0,0.214,0.648,,https://i.scdn.co/image/ab67616d0000b273b8845264a7a6ff330efb3687
Vibration (Extended Version),5sKHKbz9iCKprUqSCWhCgn,48.0,Alex Wiley,0.599,0.817,-5.498,1,0.0779,0.0442,0.0,0.115,0.494,,https://i.scdn.co/image/ab67616d0000b273e5f3e5748cb5cd9911833f84
Whine Up (feat. Elephant Man) - English Version,7L1zJMkc9Ho7Ox0uSFC9TL,48.0,Kat Deluna,0.821,0.554,-5.993,1,0.0542,0.0586,2.81e-06,0.172,0.472,,https://i.scdn.co/image/ab67616d0000b273ab6ed97e6479e765978c6059
Worth Dying For,1jYhVwOj06aYm3QeXi3j0L,48.0,Rise Against,0.212,0.985,-3.786,0,0.231,0.000181,1.48e-05,0.349,0.387,,https://i.scdn.co/image/ab67616d0000b27390fef039e01409cb5a8d560c
Bodybag,4iplm64dNcvu82IbBOqSnX,48.0,Hit The Lights,0.567,0.94,-3.155,1,0.094,0.0312,0.0,0.411,0.559,,https://i.scdn.co/image/ab67616d0000b2732af432188ca0a346391571cf
Throw Away,2ML7vSeIZEmOCOiLUmz7Sv,48.0,Future,0.479,0.593,-7.739,1,0.0613,0.225,0.0,0.207,0.0373,,https://i.scdn.co/image/ab67616d0000b273e2528d35865f3114cfe9a16e
I Love Dom,1kFQ2V8nH923JPFzMsNWxS,48.0,Dom Kennedy,0.873,0.522,-5.801,1,0.0565,0.278,0.0,0.0919,0.535,,https://i.scdn.co/image/ab67616d0000b273d6d215feaf3599e3301d1c5c
She Builds Quick Machines,5kwVVnZ8ZjJanBbGmrbHsb,48.0,Velvet Revolver,0.333,0.883,-4.486,1,0.0403,0.000193,0.259,0.313,0.673,,https://i.scdn.co/image/ab67616d0000b273e50ed9b15b7f40f7fcae1c9f
Life - Radio Edit,42MOQv8uspw7Jt6XSujAm7,48.0,Haddaway,0.595,0.847,-8.495,1,0.0333,0.00601,0.445,0.215,0.596,,https://i.scdn.co/image/ab67616d0000b273fe2466bf2316d66cf3d3249c
Scream Aim Fire,45YjbmNrNU5JIUqDeVpVkR,48.0,Bullet For My Valentine,0.359,0.994,-4.232,1,0.084,0.000116,5.89e-06,0.0816,0.16,,https://i.scdn.co/image/ab67616d0000b273e8ae5d0e0def2b9da40b104b
Time Won't Let Me Go,2YGpRCRvmTNAIUnmBb96fD,48.0,The Bravery,0.386,0.864,-4.776,1,0.0323,0.00133,5.4e-05,0.44,0.418,,https://i.scdn.co/image/ab67616d0000b2733491ab021eb1cdaab72fdaf9
Yo Se Que Volverás,4wwmsWGi6mMEqWx8leGFsO,48.0,Luis Miguel,0.358,0.644,-7.554,0,0.038,0.383,0.0,0.0974,0.111,,https://i.scdn.co/image/ab67616d0000b273830debe4a54e0122a6138a71
Dirt Road Anthem (feat. Brantley Gilbert),5ewr9QysrDiVbplvOjSM4q,48.0,Colt Ford,0.79,0.684,-6.444,1,0.0458,0.198,2.73e-06,0.121,0.913,,https://i.scdn.co/image/ab67616d0000b27305413073099b48273ee4a73a
21st Century (Digital Boy),1igCEsf91tYM8RB56YgHvZ,48.0,Bad Religion,0.514,0.899,-9.398,0,0.0317,0.00353,0.0,0.0615,0.858,,https://i.scdn.co/image/ab67616d0000b273bfd1236318a87ad06963ebed
Come A Little Closer,4HE1X1MtjHCjxicUHYQmyW,48.0,Dierks Bentley,0.585,0.577,-5.752,1,0.0228,0.0587,0.00369,0.102,0.335,,https://i.scdn.co/image/ab67616d0000b2736367b5d1f85d78afb8b14523
The W.A.N.D.,2frHiHPVkiNCBMPkYF83Jr,48.0,The Flaming Lips,0.526,0.95,-3.462,1,0.261,0.07,0.00116,0.21,0.361,,https://i.scdn.co/image/ab67616d0000b27380c1655e4dbb8d666f6c0c40
Werkin' Girls,69jqKUauM2XyKBQ6eOZzB6,48.0,Angel Haze,0.651,0.876,-7.033,1,0.357,0.135,0.0,0.224,0.736,,https://i.scdn.co/image/ab67616d0000b273a7accabe2f0e7d557be25a81
That's How Country Boys Roll,7KnMHRj5xqsOGLv8lGCPa6,48.0,Billy Currington,0.677,0.919,-3.009,1,0.0344,0.054,1.48e-06,0.113,0.902,,https://i.scdn.co/image/ab67616d0000b273f357eae842d763f318e5d76c
This is Halloween,1CYjYSg9sdtbBoxSf8uhFD,48.0,Danny Elfman,0.563,0.8,-4.252,0,0.059,0.448,0.0,0.143,0.729,,https://i.scdn.co/image/ab67616d0000b27347cc5d86f3528b233f2b78ff
I'm Shakin',07AjyDeE85pDr4Dj8BzgWB,48.0,Jack White,0.586,0.781,-10.052,0,0.235,0.0142,0.00105,0.0673,0.755,,https://i.scdn.co/image/ab67616d0000b27331521abf3574d6f66084f366
I'll Fly Away,3otPJZCk274E2FIS1ESA3H,48.0,Alan Jackson,0.677,0.449,-9.8,1,0.034,0.72,0.0,0.165,0.378,,https://i.scdn.co/image/ab67616d0000b27390149f78bbe33e47adbe5f8d
Opening - (The Nightmare Before Christmas),5zhBhWQcHsvycF83yvIAzC,48.0,Patrick Stewart,0.503,0.286,-24.037,1,0.469,0.798,2.23e-06,0.116,0.56,,https://i.scdn.co/image/ab67616d0000b27347cc5d86f3528b233f2b78ff
Santorini - Live,2fWixaGQjHfWuBeACVYXa8,48.0,Yanni,0.212,0.526,-12.309,1,0.0514,0.519,0.0912,0.977,0.0385,,https://i.scdn.co/image/ab67616d0000b273322c4ea6a70d44c7735dc065
Juicy (feat. Static Major),2UW9flihkcHuCwWaUOmC1d,48.0,Pretty Ricky,0.815,0.451,-6.486,1,0.0458,0.0661,0.0,0.0782,0.392,,https://i.scdn.co/image/ab67616d0000b273b3846106140d15e28b6f0611
Gamma Ray,2sDFknh1dm8xiCnE3885k2,48.0,Beck,0.61,0.914,-4.158,0,0.0397,0.127,0.258,0.34,0.74,,https://i.scdn.co/image/ab67616d0000b2738222968040a6f1837b80e5c3
Write Your Story,0wWDNsLRUuXFGRd4NcrdrR,48.0,Francesca Battistelli,0.653,0.803,-5.95,1,0.034,0.026,0.000108,0.0903,0.625,,https://i.scdn.co/image/ab67616d0000b273e3766f8c2f988da274a3b104
My Give A Damn's Busted,3n8QTc8J3T72KurDsWo1b6,48.0,Jo Dee Messina,0.665,0.874,-4.082,1,0.0308,0.143,1.05e-05,0.251,0.766,,https://i.scdn.co/image/ab67616d0000b273167dde692254cbbb6706b01b
The Stand - Live,7HdvPclBiBpuUzpERTYfxK,48.0,Hillsong UNITED,0.209,0.322,-11.376,1,0.0311,0.525,0.000136,0.129,0.0758,,https://i.scdn.co/image/ab67616d0000b273b0e846b562db9addcb7a6f31
Que' Onda Guero,5txrJzhPIrRqfvtnvZGcbX,48.0,Beck,0.804,0.57,-7.859,1,0.0614,0.258,0.0112,0.394,0.899,,https://i.scdn.co/image/ab67616d0000b27346ef374f1639b196e6de5ed8
Troublemaker,4r53Y7uKvyXCU7a9dsnb58,48.0,Weezer,0.652,0.74,-7.93,1,0.0313,0.0164,0.0,0.142,0.82,,https://i.scdn.co/image/ab67616d0000b273464da76fa0e1570e1844b622
Starseed,4et8vIjMkwvHvtaBp1yh70,48.0,Our Lady Peace,0.516,0.907,-6.137,1,0.0496,0.000356,0.028,0.0903,0.457,,https://i.scdn.co/image/ab67616d0000b27320dcd3144ef06a0d02ffff98
Pete the Cat and His White Shoes (Story Song),7IzUX2HLnUIqE3OKRSp1nz,48.0,Mr. Eric,0.766,0.447,-9.485,0,0.762,0.184,0.0,0.341,0.333,,https://i.scdn.co/image/ab67616d0000b273c232cb244c6dfa724e8fbf16
Ayúdame Freud,375oP5IES99e3qGvoUVoPH,48.0,Ricardo Arjona,0.62,0.416,-11.436,1,0.0439,0.558,0.0,0.0598,0.228,,https://i.scdn.co/image/ab67616d0000b27398bf0a6f6828a3ee131d5a02
Running From The Rain,4CRaYUB98nYPtL5P9TxMnD,48.0,Thursday,0.218,0.782,-5.288,1,0.0491,4.28e-05,0.321,0.238,0.141,,https://i.scdn.co/image/ab67616d0000b27392ddb7256b0e17a9262ca4b6
Rock My Heart - Radio Mix,5a6WvCvpzP3flz3ZG0aAMp,48.0,Haddaway,0.592,0.931,-7.186,0,0.0371,0.00551,0.0301,0.205,0.612,,https://i.scdn.co/image/ab67616d0000b273fe2466bf2316d66cf3d3249c
Tie My Hands,3LwEvhhYpfGaIeEC3b9D2Y,48.0,Lil Wayne,0.812,0.448,-7.438,0,0.189,0.355,1.98e-05,0.112,0.212,,https://i.scdn.co/image/ab67616d0000b27333ebdffaa447ff19ce9f24bb
Tokyo Drift,3si10s7dQ64XsH81PsGvNv,48.0,Xavier Wulf,0.651,0.939,-4.087,1,0.203,0.0377,2.4e-05,0.166,0.883,,https://i.scdn.co/image/ab67616d0000b2735dae40a885eb658b460ec79c
Viva La Vida,3zzwBtusqxBiGRsGpsnN3F,48.0,Coldplay,0.485,0.619,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.416,,https://i.scdn.co/image/ab67616d0000b27334b6ff2471439e412309fee8
Loverman - 2011 Remastered Version,6sOCmuWkp0anAqgfLqzNjH,48.0,Nick Cave & The Bad Seeds,0.279,0.49,-7.67,0,0.0371,0.000849,0.0602,0.433,0.389,,https://i.scdn.co/image/ab67616d0000b273a8092710bb3ac7af94d80bdb
Jack's Lament,7l8IONINqjkW00eRK9ZTXl,48.0,The All-American Rejects,0.442,0.34,-7.979,0,0.0294,0.755,0.0,0.194,0.228,,https://i.scdn.co/image/ab67616d0000b27312d9f34f2b7b30d3fcd5085d
The Way That I Love You,7LFcepuZqkpghbKnslItnx,48.0,Ashanti,0.544,0.895,-4.124,0,0.114,0.0188,0.00132,0.0571,0.463,,https://i.scdn.co/image/ab67616d0000b27352effd574682c3f308d139ea
Sanctuary (Opening),0nYDnOeXWsAuV0dqOxXXO5,48.0,Utada,0.484,0.833,-5.79,0,0.0542,0.082,0.0,0.13,0.307,,https://i.scdn.co/image/ab67616d0000b27302b41c3ffd6c42bb3624fc48
Bring It On Down - Remastered,4dXBRhjGDoDjYR0JuvPuXu,48.0,Oasis,0.115,0.945,-2.8,1,0.075,1.21e-05,0.801,0.462,0.195,,https://i.scdn.co/image/ab67616d0000b273d86a1e021e7acc7c07c7d668
The Seashores Of Old Mexico,33Ac3dT2JHu0ljlPoGVYHT,48.0,George Strait,0.508,0.576,-7.441,0,0.0294,0.167,0.00215,0.33,0.516,,https://i.scdn.co/image/ab67616d0000b273ef1660da660519148cb7f0d4
St. Louie,1jzZxOYrhSgowlEbc22JBF,48.0,Nelly,0.855,0.644,-7.109,1,0.231,0.0489,0.0,0.34,0.868,,https://i.scdn.co/image/ab67616d0000b273a7ad64a69a42647de9dd0dad
"OK, It's Alright with Me",0sKAZF2T0hD3SfEr0U0rqX,48.0,Eric Hutchinson,0.532,0.597,-4.788,1,0.0692,0.335,0.0,0.0699,0.666,,https://i.scdn.co/image/ab67616d0000b27302c7226597f9e4da440764cf
Be Without You,5JQbLxZhpnc1YvLTMKACzy,48.0,Eric Darius,0.644,0.592,-7.519,0,0.0278,0.0345,0.00102,0.119,0.726,,https://i.scdn.co/image/ab67616d0000b273c9c4734b9c3e8bf87edd629b
The Old Rugged Cross,4jTPlQp1YnJFmP3tIzLcmN,48.0,Alan Jackson,0.548,0.206,-11.58,1,0.0252,0.868,0.0,0.119,0.287,,https://i.scdn.co/image/ab67616d0000b27390149f78bbe33e47adbe5f8d
Ten Speed (Of God's Blood & Burial),2l7GqUj1mBAEYB8aokoWJf,48.0,Coheed and Cambria,0.481,0.982,-4.865,0,0.193,0.00682,0.0,0.157,0.611,,https://i.scdn.co/image/ab67616d0000b273a9250e237a834437fa7d8739
Flyin' Down A Back Road,4Wc4W6wZoHsmd4K6FZspx0,48.0,Justin Moore,0.55,0.707,-5.96,1,0.0307,0.0243,0.0,0.102,0.383,,https://i.scdn.co/image/ab67616d0000b273ae0a8b30d18a6e3f7e459ef9
Gardenia,0StO1AR9wWQ5SmGPKklV5u,48.0,Kyuss,0.221,0.787,-11.514,1,0.0419,0.328,0.857,0.196,0.422,,https://i.scdn.co/image/ab67616d0000b273e14537a9543655496d648bad
Scene Four - Don't You Ever Forget About Me,2wTm4lzLG4EKQxhWHF9VGG,48.0,Sleeping With Sirens,0.493,0.684,-5.694,1,0.0351,0.0131,0.0,0.154,0.364,,https://i.scdn.co/image/ab67616d0000b273667873398f8fc27e8da5a125
Quién Te Cantará?,0CUdrIZauextVse2hjLCH3,48.0,Mocedades,0.61,0.642,-11.208,0,0.0531,0.507,0.289,0.082,0.362,,https://i.scdn.co/image/ab67616d0000b27342326edd3998c2020c7d2f3b
White People for Peace,53S5rCt8LFsocU95QXoK1X,48.0,Against Me!,0.422,0.992,-2.362,1,0.107,5.41e-05,1.17e-05,0.15,0.396,,https://i.scdn.co/image/ab67616d0000b27343110d0447851b7d5737a7e9
Invisible,5OOd01o2YS1QFwdpVLds3r,48.0,Taylor Swift,0.612,0.394,-5.723,1,0.0243,0.637,0.0,0.147,0.233,,https://i.scdn.co/image/ab67616d0000b2732f8c0fd72a80a93f8c53b96c
Twenty-One,0qIHxk3zTvWDo7kYqkuPOH,48.0,Corey Smith,0.663,0.517,-6.815,1,0.0249,0.602,0.0,0.161,0.543,,https://i.scdn.co/image/ab67616d0000b2732cfa30c1757ef04b028b2d89
Her Heart,7qbHUQWFTROpJac9eKeABa,48.0,Anthony Hamilton,0.548,0.417,-6.286,1,0.0268,0.647,0.0,0.103,0.227,,https://i.scdn.co/image/ab67616d0000b273b75845aea726a16f74f5e3a6
