,name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
14536,All I've Ever Known,7I8ftQPSknxqIH8jiuh6iv,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14537,Lonely,1sbYF39RmX7liZ1NNM0GTV,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14538,Shoulder Lean (feat. T.I.),2OqYarizUUGzSSNHPrDEii,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14539,Let's Get Married (feat. Run) - ReMarqable Remix,18CODOzJ5DWzWh6kAeKiSC,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14540,Cleaning This Gun (Come On In Boy),292hQrFkBjVmbHRqGVqBta,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14541,Trouble Maker,0RP3Qjp1QhIjhtG7gYoBqn,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14542,Not Alone,737yse38y2hsWQeNRrLaMY,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14543,Cuatro Rosas,4MNshDc0FgyiddMjlGbeCV,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14544,Florita Del Alma,2HFV1Ag8fdvGqF28TVHtKp,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14545,Avant Gardener,3LueS3mbuB1yaJNN0Ale6U,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14546,Drug Ballad,7tEoJKbYdIHBfn7tTIyjHW,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14547,Money and the Power,0Altlm3kLPob56k2qqR4i2,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14548,Whisky a Go-Go,2BnJUYbPtL3yauZKmay0ko,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14549,Hopeless Wanderer,7rME25EmgXGVPQqKtU4CIK,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14550,Qué Tiene De Malo,4VZ0UOLwnTnQSLZJme5lyQ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14551,Alright,3fVoaJNF8ALQlL0MG5XpWa,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14552,That Don't Sound Like You,2l1fWY1albInvAG9t8WP2p,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14553,Girls Dem Sugar,3j8EEMm9kbPLqByuaHmUmQ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14554,The Way I Live - Main Explicit,68Zq7PMcPIQE8ol1x3gAqw,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14555,Breakin' My Heart (Pretty Brown Eyes),18sytW2s53Of6NVudQyUlH,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14556,Move,5tXPbEbEouMSEbqQHO0qQa,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14557,HeadBand (feat. 2 Chainz) - Coucheron Remix,7wfUFY3X5YTjZQYzqEyHYy,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14558,Since I Left You,516V4vS25xnGdVgkBWO6Wf,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14559,On Top Of The World,6Qj1WXW41Mn3Fh9V2sHphM,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14560,Almost,7oeAmjYo4MJDklImlVSavw,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14561,Si tú me miras,3ZyaRoOvgTIzfsceL7l16G,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14562,Substance Abuse,6K0LB4XItoRSkKZSkVTS4d,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14563,This Calling,2vH5Fy44mcCDUrUk0XbvfH,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14564,Bruises (feat. Ashley Monroe),3adeqciqrsp6PQqR0hGDC7,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14565,Boy From School,1L8H6AuK4TaMmolSL0N0mR,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14566,Roll With It,1Xip3AM9yC2aeUIuhKftP5,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14567,Release,3xAka0D8585mDoShALnsd7,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14568,Go Get It,2gPl93XdGnfKUykwxVHUYt,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14569,My Sweet Summer,6KEdjhTORrn8HOVeuABlUg,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14570,Texas Rain,04HenXWHfLUlsRsLPiBd0k,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14571,Mi Mayor Venganza,2NCmyKVXhY4iPBXaRCajoi,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14572,"Luckenbach, Texas (Back to the Basics of Love)",5pdKPY4O9CHuzDDp557j4N,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14573,We Be Burnin',4kOTDj4SiZPkW1p96WMDNv,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14574,Tuesday (feat. Drake),4PWY72AubTjoZrohQt0pWn,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14575,Stupify,5IvKtrcNWBkvyW2yXZ2Y40,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14576,Nadie Como Tu,3E2jVBZU7fjRNB0m3PrrhF,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14577,Come Get It Bae,24MSdaNRlLgjp8xYeJeXwZ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14578,Pitbull Terrier,7wxqtAEYlz4gwVowjgOTrC,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14579,Say Something,2fPb58e6f8KxejYDCaARwS,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14580,Every Little Thing,1NpcXmiVJpDsdaOEejWgTC,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14581,Goodbye in Her Eyes,5rIuVlKlLCfuQyt5eyzxOy,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14582,Love Somebody,12tUCBq7V9qCF8qGOLpcnu,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14583,Touch my body,5crARIrvoMiMf2AdlD78WN,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14584,Superman,6cL7NCFSvqWrBH5r4mkvVV,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14585,Help! - Remastered 2015,3Smida2eCUsLzDcmZqXEZ3,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14586,A Hard Day's Night - Remastered 2015,1pctwlBtIcKIjQMzsVcGHB,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14587,Jungle - Remix,5wnfZ7VjDpZNyfJkqc9I1d,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14588,Human Sadness,3YB9cvd668HXBEq8rbBW8P,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14589,If Everyone Cared,44w63XqGr3sATAzOnOySgF,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14590,Little Miss Can't Be Wrong,1uCqIhOePc6hDMG2ijk8sp,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14591,Tus Latidos,14TyEaSTlt6b8hWYp6reW6,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14592,Immortals,3c1ItvzDDDpmDgLH9SIUp4,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14593,Gas Pedal - Remix,0YlmsOyEK9GL5In154LkID,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14594,I Am Not Alone - Live,48LRu8wJeDbUaAlZMg7fBF,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14595,행복 (Happiness),6XP9L7di5JnOc9WaeAW8oe,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14596,If I Could Be Where You Are,0KXpgyL7L8xIpotzpWoUOo,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14597,Hazey,0Zg4tjgfqw9qzq7lXX2sUM,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14598,Threnody,7hyAAjHZaDWSPDzlUYNUIa,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14599,Sweating Bullets - Remastered 2004,6i7IXg8j7ZngiEOgBYjkhw,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14600,Te He Prometido,2KIUDhvmBGVNJW76YtjJ6C,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14601,River Deep - Mountain High,19jo0UT2vqD4pNVfIqTy4R,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14602,You Already Know,0QUiguzo0mWdlBk6Nvujic,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14603,I Put A Spell On You,3sesq9P6ndjuqaq5om7sxT,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14604,Get Throwed,1BLz7nBzRElSPfg3ndJkHz,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14605,Love Potion No. 9 - Remastered / Single Version,5ytPMYb6dkoli8sNSEsdmZ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14606,"Hello, My Name Is",2XEdrmqNM9ZQQ24ViuceB0,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14607,Parachutes,4qzoHxgp42ylb18ga1SWTL,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14608,Mi Padrino el Diablo,0ef78HnFpSV3bJeNUyLbkb,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14609,La Chica Que Soñé,16NRutjxxtfqIDvlwLFw1A,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14610,Crazy,3yI5oGYRtqR6ycf7UwehF4,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14611,The Mind Electric,2aDk1KkyB7ieSwwEDXCHJg,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14612,Healthful Rolling Thunder with Distant Rumbles,34n0Ecmkfdxlejb6R3VzLL,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14613,Cure for the Itch,3rpnfXSECgapxeGeRgUYqy,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14614,They Say,297lTBnCfkMyqzCfDCpqn6,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14615,Senile,1paIMWwjQxE1GX3hqQ8IUW,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14616,Heaven Knows,04w73SmPfQkkmEpKbcrHOL,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14617,Greater,6eFGvG8mkvZJjhPx9wMZGc,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14618,Edge Of A Revolution,5JjHr4GeuAERaa1qgsbv6A,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14619,Sleep,2pONuBYwWrNm9jcJH6hmPc,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14620,Polly,3tlXDvaNrrOmdvG0XVUOcv,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14621,Limit To Your Love,33BnSMHgX0AsbKSIbkuMwh,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14622,Stand Back,6sleEAnBH0sZMe0pOQNidG,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14623,The Show,1mHoqHeQClLBp5UO3TbUac,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14624,Praise You In This Storm,4Zyf0pjpdBBIfp4oax9PG5,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14625,Gajumaru,7cooh1IEHC8fXqsiCF25IF,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14626,The Very Thought Of You,0vpCN2D6KKMogar66fewKO,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14627,So Far to Go,4omO3Xwm4REEK5HGT6e6yY,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14628,I Need You,1na2MOlie83rN9sTNRuEOj,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14629,STRIKE BACK,5QSt0jnVuPdQsC9plgW3lz,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14630,I Want It All - Original Version,5sTC1imYc0QzNe3i5snLy7,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14631,The Bucket,5LZSXhywLD0CXBPQs3ULoL,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14632,The Negative One,2ugAOltSeiFqKHItLMKFK3,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14633,Weather,7N0osVtma3QzvMOfVbdSL8,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14634,Dance All Night,64yn6T5miWO6E408RmBsd7,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14635,Baby I'm Yours,6FLqFu1ApSkUddZ9P4H6Io,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14636,Dear Mr. President (feat. Indigo Girls),4YzBoxK7kh9bJqiKbFJXQz,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14637,Te Llevo para Que Me Lleves,5rGphVLnbPdyBQ5X3rjb2X,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14638,I Don't Know,6ejOqrr7r2LcUDxIqZyygp,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14639,Fairground,3lghqWELEWj9yEPvme7c4W,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14640,"Supernatural Thing, Pt. 1",62dhSmROhppvuWyeCeC730,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14641,You've Got to Stand for Something,7s2NbKcFIJuEQumhvtHTAD,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14642,My Lovin' (You're Never Gonna Get It),3R97rNX7JnmshCWBwOSFet,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14643,Hustler Musik,2334WaCjswLcRIRgTTPWaZ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14644,La Bota,5qbarsJ7RMB6dvwAtVBc3s,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14645,Map of the Problematique,5YXr4AGfUQpLSxtFSsKUh6,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14646,Si Yo Muero,20V2XxuPtOqtbis0M7aviz,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14647,Good People,4eLn7z31zqzEdlKSgesohf,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14648,Kid A,4x7XJOE2ml2P3o3i77466j,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14649,Dangerous,3u4RKvwDT3CKeYbjxqXEye,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14650,Two Black Cadillacs,5mFYtqhN4T2D9IPSaZnVDw,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14651,Sweet Emotion,0hIGUS1PQbv5NIrHIf6Fza,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14652,Hacker,7y8X0Z04gJCKtfrnSAMywJ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14653,Hip Hop Phile,2IIhviXBY0Ikmlbm2DHByJ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14654,The Rhythm of the Night,3L9RIFcNF9IDGPRE96EO7N,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14655,Bodies,1cqWEQ6TRfYr3SBNh7Ni2w,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14656,"Sorry, Blame It On Me",11FLXIjJOGzx7H0n1bu5wz,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14657,Celos,7jmoBQVXVFProuKMZJ1vru,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14658,Switch,2bmxx16hNi3W5FGzfFO9xX,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14659,Embarrassed,6jJYbRYkvSuFwRtgTEpkb4,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14660,The Art of Peer Pressure,0d0jsoba88SpOoFxCxA2rZ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14661,Contigo,3imJHohXBxDGovFRQ75dUt,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14662,Born and Raised,5RYTpsSI7op7UZznXWqhIP,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14663,Smile in Your Sleep,6pa830TqTW4EQdsxVV2goe,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14664,"Peer Gynt Suite No. 1, Op. 46: Morning Mood - Arr. for Piano",70nfm7IEXnFdxLtvxdXnZq,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14665,Is It Any Wonder?,5xT8JXJSyHYNfC11OFqzFL,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14666,Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom,1EbUvGMGNtR5VoJOXDwgm6,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14667,"Die, Die, Crucify",6VK99hKZtgpEeZRwJJDqXD,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14668,Nuestra Canción,5o4hMBr9ovkytff8TBHreg,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14669,Post Break-Up Sex,47oXAoC5TynVLCZ3FKb0gC,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14670,All That Matters,70XP39KE8vTgxtRXcwfxJA,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14671,Blue Dream,4Y8MG7qcAMk7JB7Eebpcvu,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14672,La Muerte de Manuelon,0e0tPA8wo2Jk4TqaRkUVai,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14673,How Bad Can I Be?,4l1R5g85v3bUA1bSSbzg6w,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14674,Wraith Pinned to the Mist and Other Games,24HPkbkXJsIFC4eyg63zgQ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14675,Codinome Beija-Flor,5yFI0Vs3x4EbeIDerT0ck1,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14676,Zumba,43CL49bukqUMNxontuQtR2,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14677,Go On,6RD1Xy5c5xEhFeqat974kK,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14678,Cashin' Out,1POAx4NMLOBPVKZUSsBh92,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14679,Abeja Reína,406qqOwEMlBUUugyHXBy8B,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14680,Thriller - Single Version,20efeySIfZoiSaISGLBbNs,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14681,Stardust,4YPYFUATiul0877A1HhSlW,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14682,Play Something Country,0SineTesaejYlgW5pwLo10,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14683,Hoy Como Ayer,7t0nviLLteTUJ125M5AoxP,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14684,狂想レクイエム,4NbD7rhE5nrKPS0nI3Mktk,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14685,Taro,4tmwiN9YU7xMjh2hoqcVuI,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14686,Let Down,4aCsgwFhbZ8CmYAotK7W2B,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14687,Dancing in the Moonlight - 2001 Remix,1OzY7RRZh3EcIKn7VKZUTx,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14688,The Way,3JnQth6rdt2s9PXtHQMW1E,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14689,Drivin' My Life Away,3PJ9yQv8IUmLx24KFvaVEI,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14690,Walk Away (Remember Me) (feat. The DEY),0Sc9UwBpChiRKRF8DKvWKZ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14691,Leaving It Up to You,2PAQygVRwdmwzY955cn2FS,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14692,Todos Me Miran,4pmRDyDRRiZ5Pq7hm4WTpb,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14693,Dragon Age Inquisition Theme,0ZxF4MFrFmi4agsWGQKKrn,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14694,Buggin' Out,6GAemDMWAXa8wZOBkO1gar,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14695,Helicopter,7vjzFWG4neQ9YYMN9yZ9hr,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14696,Drive Slow,6vB49BJ70zBpDrrAPwdaB8,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14697,Happy Little Pill,4z8Ll8nU1jMqB8HvKTyLP1,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14698,Sex And Candy,3hAaCXvutknQugsPFogh8H,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14699,Mentí,2VQfgYfDGpGuksjOvqByFF,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14700,Every Planet We Reach Is Dead,2pw9RZWZibttZzoFhwjuy6,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14701,A Place With No Name,35SI5zFEhOeo4XDBMwS41S,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14702,I Luv It,7qFxSPDUDMQNGBqTvK4aEj,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14703,If You Have to Ask,2R6go62CuxqqX0w1TgXxes,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14704,Feels Like Home,0Z9yS8hMAZ3cNeavV0KKpv,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14705,Till It Happens To You,4Eq60oypgAxlX6Kp7MFQl6,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14706,A Dream of You and Me,75dPA4e9zmNGZCMnTxHj6P,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14707,Gold,03qDVofuUUQSsSQCLWX0eF,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14708,Almost Famous,3Uw0h4GVLVjoUEToSWe0gY,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14709,Only The Beginning of The Adventure,7zY46aSULMG2pDG2fMlaI7,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14710,Stay With You,0vwkXrG2ts3piPNwuHtwEK,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14711,Mr. Simple,6QTBYKLlV2PQniwAWrBV2z,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14712,Calling All Cars,4LtUNqSiFZzm70a7kM8hnc,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14713,And I Am Telling You I'm Not Going,26b2c6d8TBOSNQznQXFdQa,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14714,Gum,0ty8clX5vC9cc08KqywES5,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14715,Uninvited,7c1iI6dwdCpHGYT8DGEfab,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14716,All the Things You Are,3TSdkwPeUfvgLwNTF8gfC0,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14717,LoveStoned / I Think She Knows (Interlude),5iyE2d4U3Vc5cqY9mPTlpy,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14718,The Theory of Everything,5fJD7wh9yoSTpl9d5rgl7l,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14719,Replay,1rp986nzkyAX1wFpxzbwlC,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14720,Hollywood Forever Cemetery Sings,0wzruvvN7f5wu39aFcjTMw,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14721,Far Alone (feat. E-40 & Jay Ant),7f1M8ElwbsDozUiWkoAN3I,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14722,Excursions,4tEaytMs86hIaOSsiGoLcP,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14723,Why Won't They Talk To Me?,6IM45SqAURH6PrvziDs1RQ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14724,Windfall,4eFx1vS9tNVffDpaUglUGm,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14725,Superpower (feat. Frank Ocean),49sXkAcR5LvOrtq5Qcn5cf,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14726,29 Palms - 2006 Remaster,5hrsqusQlSqlWpvtjJpxPq,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14727,Love Hurts,5JTgqOeHWg4bxMZYMRTE4H,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14728,Sorry,0EbnUc05YEKhZRKgbrZWpq,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14729,Writing On The Walls,313yF0VXTCmFFoYEJF7nBQ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14730,Our Love,4ouHnqx22lzTZHr2hEt5aH,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14731,Work This Body,76EeScTnI2sCjDY0SfEoSb,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14732,O Green World,4hNPMfFHauPIbOKvdYqFt7,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14733,Redeemed,7zuwaenG5AF0vG7o7kMduX,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14734,Don't Mine At Night - Minecraft Parody,68qjS7DsWSTfxuaKLcPc3j,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14735,2nd Grade,1ACqCMuFuvqCToDuY7C707,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14736,Lurk,6NK6BSGwtmJ1HTOCYRWslQ,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14737,Down By The River,7HNpXPaTcX5CoNBjTAEWBr,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14738,"World, Hold On",6yeO8fapOJGqL8Hr0Da2l3,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
14739,This Summer,5uVji14OWpj9HMKLXdhjAv,57.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
