,name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
25770,My Michelle,1NQPc9znr56Ci6f02HoLpg,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25771,Straighten It Out,4dI2tnLrhe8u4jWjoLC5NK,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25772,El Ansioso,0okj9reJmkksveumUt0Ndr,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25773,Beautiful Stranger,3DlRZM6zKSlAZigHbJQ3cp,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25774,Quelques mots d'amour - Remasterisé en 2002,6qbieXHVuCIIlzi55j6E5i,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25775,Try A Little Tenderness,50W9PJjr1Euo9FFoqw90eL,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25776,Get Up I Feel Like Being A Sex Machine - Pt. 1 / Single Version,6Bne501HS96nEeNq8Gn87R,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25777,Cara,7uQuSHXICONzPv91hqMBmf,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25778,Suck You Dry - 2008 Remaster,3Fg4SlOiqKDodVJbAM2Gut,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25779,Hanabi,0jMK77q1Jf0NcFsdNAtqna,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25780,We Owned The Night,7BSZJLXPTktuZZAe8VYbbF,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25781,Eighteen Wheels And A Dozen Roses,6EGRx5TVuHAsmy3JKb8SRC,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25782,This Sky,7CF9D6br57ovVM7bo6B1jB,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25783,down the river,3YjmgB8xMuSgXYIdCrOdHl,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25784,I Can't Be With You,4wUAQIiwXE4i1jPFWvz9zf,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25785,Prefiero Partir,5jPB0XbTQ89o5DDd0WzJ6p,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25786,Your Soul,6n1HCApXCafWSThDAdBaTf,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25787,5446 Thats My Number/ Ball And Chain,72KtYadTtUchP2opNvcSWr,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25788,This Love,3oKMl2tJv4fdidkXUYMI5x,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25789,Humpin' Around,36tOpYpo1omPwIab8ebEkW,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25790,All I Do,6Rj0GknoniiXlHdL10MpJF,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25791,Danger (Been So Long) featuring Nivea,0e42i89bY2NmPuVDtey8pg,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25792,Lil' Ghetto Boy,24Pwekj2yVugAIMAyoLfrJ,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25793,The Turn Of A Friendly Card (Part One) - Part 1,4E6SMz8ioJ2jj8uQrULqWM,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25794,The Shake,2KZXnN63ae6G6Cai2NhPkG,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25795,Waiting Around To Die,3ulipeC36lUvRzPETyFlm9,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25796,Diamonds And Pearls,3yArsNjOHHr7FF0pxDFhwo,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25797,Muero por Verla,030oP5zYYT57rlsvLQbQFp,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25798,People,3EdTCvjlwK141nxrjPXeTt,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25799,'75 aka Stay With You,4vyLcnuVAwrLOf46w5FrjB,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25800,Cuando Acaba el Placer (Depois do Prazer),3u9W1EEjkOeWyyNydtGHbk,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25801,I Need Love,519xI1wfOAJvHeV9kFdXaV,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25802,Stan - Live At 43rd Grammy Awards,2iveqBUOzQlQBSxgAlK0bs,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25803,Good Morning,3ewlQtdefaNtc8AdqYwgyg,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25804,Last Flight Out,3wr4VlVaot0KEPL5W3XnEb,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25805,There's Never a Forever Thing,5OWV0zaieHKpIW5O2EbRjy,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25806,Addicted,7or26qS3BfpTtWO3BFw5GE,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25807,I'll Let You Know,3s2RFp5hU6jEvAmfZrnrAi,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25808,A Girl Like You,4qz8PpznLcX5AtoUusIiAh,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25809,As Long as You Follow,0TevBnk5pL8DEqKixmcgt9,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25810,Te Quise Olvidar,4UGv3IQYXPj9oR2RMkarWy,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25811,Pitch In OnA Party,2hyyA7U1m1pFlZcEyl91jH,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25812,Fly Love,7Ld6hA2qsLEXPn39FfuHwb,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25813,You Are the Music in Me - Sharpay Version,3waY7uu8cniaQw5Auf0MOp,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25814,Runaway Love,3QnEp4rluCxUwgpXT43jmC,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25815,Entre Perico Y Perico,69SnfiYjygFVUH8fSKx8y7,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25816,The Promise,6OV4CbPHRtbqrpJrbEFJfi,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25817,The One I Love,2oZ2mJOAETCVzA6c9SJteS,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25818,Mariposa,50CFzmM2N9wxobKcURrZdw,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25819,One Final Effort,4SeYfS8vKD8XiyB5ZyexCx,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25820,Pussy is Mine,0tmQ3hHXa8MGwUKUm6rAyF,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25821,Christmas Love,3RH9idbxUAMcUldet2ormp,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25822,Express - Burlesque Original Motion Picture Soundtrack,2oJEBne401XJAPfBXyDBwS,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25823,May It Be,0zvv76DEro0MMox8eLbK7D,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25824,River Bank,0U6uTxVPeoXFcxlXMIWgAR,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25825,Fire,0Tk2agqmwJajtoX6sCxngb,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25826,Viento,0Vu0dWhxAoin5w2WgMl01i,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25827,This Train Don't Stop There Anymore,6mFnYxzUmEzEiqkB94k3g7,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25828,"Cuddy Buddy (feat. Lil Wayne, T-Pain & Twista)",5jfdZRtygUxV50rsbIF5zj,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25829,Housewife,0Wik64zBKFTNoNjTpG70OH,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25830,Don't Wanna Try,1XE1UGRpvvkaFEeqe1OJpw,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25831,Never Wanted Nothing More,2q49JWdTqa951SdCXZW44g,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25832,Remenissions,0foUqfFNnzCnlSroyvsONr,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25833,No Diggity,5eyIfIp6IafrdAjRnZF6ql,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25834,Anything You Synthesize - Ambient,0OF6WSdeVmYEGBZlxvwvLq,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25835,Here but I'm Gone,0zBNc7XcWXNHxeszwFsKiL,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25836,I Just Don't Think I'll Ever Get Over You,2IR01O6kw4IB68hcV9FWYN,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25837,Corrido De Lucio Vázquez (Los Pavo Reales),6lXrAxIS0gKuvyaytEy4Ck,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25838,Next Levels,58MeeOMk6PMQxXWY9YCNPD,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25839,Cornerstone,3MC4XRbQADJdW9IIIwbe2u,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25840,La Mal Sentada,6zsV35nw0bwltn6z1CSSOa,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25841,Dos Enamorados,12nMOOlu5TyP8FSnfj1WPJ,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25842,Money Maker,1S8PKtVKvJWwOwfQpQxzWV,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25843,Freedom Fighters,1gjUBLiGk3MdFksH3aRMax,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25844,Can't Do Without You,3n4M80UmJNHws4ZqdM7KEF,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25845,Blue,6tgTTBaIf0tO6lvDhoXfMg,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25846,Every Girl,6klZDCEsQzMELAPyovvpUw,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25847,When A Fire Starts To Burn,7qVLZuvzNjyiy3TVtEBwBE,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25848,Ronnie Drake (feat. SZA),0zbu6qCs5kqT8q3Zo0QWym,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25849,Riptide,2s2nAHl0uelukXWMozMraH,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25850,Isn't She Lovely,0VFKMaDnEAmi90P9dOwtyz,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25851,Hold On,3GlYv2EDC7EBoslv2dOE0G,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25852,Mountain Song,2ZsKcXPYFPMF9RIh12XLCh,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25853,The Point Of No Return,1eFXVUWd8Dc8bTfbKzTntz,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25854,E.T.,1CUk09iecf4kLvLuhxerdS,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25855,Look What Happened,2zPrdI7V4Pik4He87Nhdbl,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25856,Run Wild,0FsGUPoOMHzHnViGBKbBLX,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25857,Frances Farmer Will Have Her Revenge On Seattle,27rDqwKojyXsjg2GmYmqDL,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25858,Unity,2Bu4dB6VHWtSUn4cyLAjNU,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25859,Dumb,2JLMHADAyossZlBcpc8TDs,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25860,Becoming,3iV11AiIEDIOVjKy3kgjld,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25861,It's My Life / Confessions Part II (Glee Cast Version),1NdBLNUZSEpBEITAt08ZmM,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25862,Jingle Bell Rock,6xE98wKYt4vZk8j7cctjw8,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25863,It's In The Kiss (The Shoop Shoop Song),35hfuechuOqaW31ogdauO7,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25864,Light Speed,1WvuZsXHaH2qNAtvrQY6SX,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25865,Ay Amor,3PuT7cXPJNHCAnl0eZlZdp,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25866,Some L.A. Niggaz,4VZPYvMTByQytb6F3MKP4w,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25867,Obvious,1KcmugpUozu6Llj3p5Qboa,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25868,Murder Ink,0zkE78jc1kjLXrTYd9ZxpO,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25869,Mariana's Trench,6E4DqnxPVMoVrtOyf0DJhG,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25870,If Drinkin' Don't Kill Me (Her Memory Will),1Eu8T7TxbcrlZ1oE8Eccxd,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25871,Dime,4kPxQjl9d12EtbhYte5e3j,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25872,Good to Be Me (feat. Kid Rock) - South River Road Version [South River Road Version],7d1i567adnYsgg7XOVrRxt,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25873,Rock Bottom,7sKZWN4xVOSb4miTL1vRXx,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25874,Spiegel im Spiegel - Version for Violin and Piano,4wudbbceOZKjRlhTtbHvAs,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25875,Is It Like Today?,2KtRbxfn4BjegQCqLeCocu,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25876,La femme d'argent,6tEaLXZlN8b71vWV1SSsRf,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25877,Beat Your Heart Out,4daLV53Tvv0rD3FlWVt23m,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25878,January Wedding,4agZCOTdZDD4r33mPPDy8b,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25879,Life Ain't A Game,2AiIximBPa0ZHp8dlxiiPd,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25880,Heartaches by the Numbers - Rerecorded,1KcSPQqbbbBCFyAVmJySst,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25881,No Bitch,6S926K54HaOvt7vTu7h9i3,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25882,The KKK Took My Baby Away - 2002 Remaster,0N8c4Yf3gp8KnngZggvpqi,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25883,El Caballero,64egnYiRV765Gk4q4TNIWK,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25884,This Is the Life,1sihSJEXrJJgyaLd4DeZYq,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25885,Soothing Ocean Waves,6zNRqFd44Uj1nOS9RSnRk6,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25886,Con Tu Amor,4cusMbDIB1bt7Z3F8YXxXX,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25887,Heart Like Mine,4EDeBzhZMcHEx7A8IcDiaL,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25888,Paperbond,0wVAhoXZM7tl1pnLaupf1F,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25889,Welcome to My World,4xpjtAqc46tg04BzHTZnz2,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25890,Mouthful of Diamonds,2YvQY4h5KBhgF34YpNcz0z,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25891,Beer In Mexico,58dRbjabfppvKsQlV0timz,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25892,Rid Of Me,3m2Zd230K68bC4Qe961d9p,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25893,Steal My Girl - Acoustic Version,0SeH1buEKkuIYd1NUDCafr,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25894,Strength Courage & Wisdom,2kIZPLtqtmDh3dX6HuAfD0,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25895,Party Up (Up in Here) - Re-Recorded,4XSgaQfGgJ9FDCcvmOe404,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25896,Softest Place On Earth,19asXa48FNoDzO8PaQm9MN,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25897,Kiss With A Fist,0jv5OcbvTUHgO8FgHhya8b,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25898,Cuentame,24GEf23AgYzYNKsYmBPDye,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25899,We Belong,0t5CwBXvq0cRByaG677P88,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25900,New God Flow,1DbeslBYnckTqqTcc1Y2Tg,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25901,Carrying The Banner,1PK3BtcF1Dvfd8a24Xejaj,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25902,La Carcacha,0ob3zPIGXWwg2hyXJNs3Ct,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25903,Shut Up,3S8z8Aa9LJVfbD5wLsC1CW,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25904,Show Me A Good Time,7v0hKO3RYhEXt2EPXf4AOS,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25905,The Sidewinder - Remastered 1999/Rudy Van Gelder Edition,1dZHIbmuBDAwXfQOM4dyM3,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25906,See Her Again,3Ibxs1OxL9wH3jBwpIQGid,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25907,It's Raining Men,2IvetNzSZMH5gwjInoyr18,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25908,You Make Me Wanna Die,0b3FB8b2fXSDgHLGppFJUN,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25909,Can't Take That Away (Mariah's Theme),2Epqce6wM48J6Wnlmhn42c,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25910,Lofticries,45aZM1UAGfThfsQ6haapFu,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25911,The Sound of Settling,0PTYTZvNNtlvdOwWRYrbfC,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25912,Rock Bottom,4py0lP1Ma7pK5taR8MqSEe,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25913,Sin Ti No Sé Vivir,2tkeEsJUjKLM1zKeWJ3RqU,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25914,Inspector Mills,7kthOEffJQSYAIIh6BEAJE,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25915,Lost in Music,7zpm7lTY2EZn7AfFm3mGg2,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25916,Next Year,1WwWjG2FGbBK6IkBBTknao,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25917,Busted,2kM7fxFNAtA7lo4nAS2Hvj,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25918,Douce France,6zlMAsPgiG81sZzsYVFwL3,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25919,Break Up,4UP5HP7IAnNdxD01g1lzQp,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25920,Living On The Ceiling,7ygp7PFQu9oYlV72tSd2Wz,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25921,Still D.R.E. - Instrumental,3n4cCOBMqolImjZXPwWg1f,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25922,Suffocate,5C5TS7hQesbPAcWjX8av8z,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25923,Mammagamma - Instrumental,2H2riBoltlfKrU7i495hvf,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25924,Hella Good,1CsUH29MaAIMbfGh4FEG4w,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25925,Burning Bright,2v2tACRdYHWFMuUIvSI4fL,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25926,How Great Thou Art (with Vince Gill) - Live from ACM Presents: Girls' Night Out,3j7vuSGbBECw6fUNfwmEfQ,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25927,Will The Circle Be Unbroken - Live,6qsIvR5nOciPp7ci0M3NNj,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25928,Leather and Lace - 2016 Remaster,7kXM2obnaUVl014k00cdhF,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25929,Symphony 2000,3WXNzlFDSfjEmNFUOSccf7,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25930,A House Is Not a Home,4gFVTfg1EFuuXJguJe1Z7W,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25931,Natural High - Single Version,73etijhz7pV4Wx7GTANLpq,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25932,N.M.E.,6CDsD8Y2HEWkMYycnpV1aw,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25933,Ninguna de las dos,4Bx95tG3pAxXmNElIEpFzg,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25934,Go Pato,3aHjc7Ib2aXtfz23bCPz7j,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25935,Awnaw - All Hooks up Version,37RC87Ce8jeeKmnpYNExhP,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25936,Hush,4041m5Nr5GuEaqDSq9wjXa,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25937,Don't You Worry 'Bout A Thing,7KDCuqrHJ66MGogGrdFj4e,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25938,You've Got A Way,3E714D9pZURRdgJ6iGhc8E,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25939,Title and Registration,0hgEsoAu23ap8V5GFX9Y3i,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25940,Six Pack,5Og9VyCOfxmZCuv1UhIyxE,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25941,Invincible,0Z7VY2YzJdYThjXcMrH9Gh,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25942,What It Is To Burn - New Version,2DGFNAg4pTPLFKPeQRbGDZ,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25943,Warm Winds (feat. Isaiah Rashad),0Kz9aGVgFvndWkcaiylIt5,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25944,Dreams Never End - 2015 Remaster,32TKQVwtSGCHIqmbmaNdFj,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25945,Thriller,1A1eQ01CbtSZeyxj6489IS,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25946,I'm Single,3C9UV0uRiF3DAKe1tCWIdU,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25947,Ghetto Life,5Od8o3WsbeLxlGP1vmH6s6,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25948,Ashes to Ashes,2lJa0SY7vZpvJ7QDFanOuZ,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25949,The Good Stuff,1EKiQ1InQXuodp4M1idrng,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25950,Don't Leave Me Now,0OtgQMnnZL5KVjpABf6SdR,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25951,Sexx Laws,1ELY3KTgI83N1k0xXqabMe,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25952,No Such Thing - Demo Version,2hv6VI0I0BZDY15qsPOrjW,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25953,Opportunity Cost,5au6pkuPDyYtNXA8a1tkbv,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25954,You Love Me Anyway,7KT088cs0FVVQum6IyT0X9,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25955,Andar Com Fé,4tyVEkwuguux509geL9VNH,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25956,A Esa Gran Velocidad,5dXKQ5MzrOPjFwtJEJZYuu,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25957,Hush,0CLtAB24zCxWFJ9eq1ywh0,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25958,No Me Hagas Menos,5CpAD6mT0lOdUkZHIqPGCq,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25959,Hoy No Me Puedo Levantar,4oHDiaCilM1xWIr55LjxO0,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25960,Speak Now,1nYWTzy5zu3zEPNgB1sItW,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25961,Que Solo Estoy Sin Ti,3mFqOvXj4w2rh8pAlacsHv,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25962,Non sono una signora,1zj7vlb9EFZ8NqbSHofkGT,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25963,On With The Show,7bPZaF93ylk8TCAdJmZlPX,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25964,Steve Biko (Stir It Up),671sDyeE398eD0sdGuVbZU,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25965,Head in the Ceiling Fan,7BJny7nQN5bY4EeGVU3kj6,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25966,Origins,6TJAFFa2VaRdFB5UA4BJRt,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25967,mOBSCENE,4Ppy0KysTPcXyzyP5JiJDx,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25968,Simple & Sweet,0wUlGPa8He68F9TmLKdcL4,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25969,"April 29, 1992 (Miami)",4aiGuq8owmdrU9WKZNVfCe,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
25970,Big Iron,1hkuQmFxGs85zE6dyofTPY,51.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
